lineId,originStopId,destinationStopId,orientation,averageSpeed,distance,averageTime,sampleCount
131,500201,504016,0,17.7929,0.1165,22.00,2
131,500250,500200,1,82.1683,0.3018,13.00,7
131,500251,500201,0,78.6142,0.4303,18.55,11
131,500300,500250,1,33.5889,0.1347,14.47,15
131,500301,500251,0,34.8049,0.1894,20.60,20
131,500350,500300,1,52.2862,0.2253,16.00,5
131,500400,500350,1,52.8965,0.2270,16.80,5
131,500450,500400,1,106.6469,0.3781,12.75,4
131,500500,500450,1,72.7666,0.2730,13.67,3
131,500602,500500,1,41.1681,0.1837,19.00,8
131,500750,500602,1,71.9746,0.2472,13.13,8
131,500850,500750,1,33.5251,0.1798,22.40,5
131,500950,500850,1,38.7055,0.1679,15.43,7
131,501002,500950,1,47.0500,0.3020,22.88,8
131,501602,501002,1,42.5075,0.1627,13.38,8
131,501652,501602,1,59.8397,0.2246,13.40,5
131,501702,501652,1,50.0322,0.1714,13.00,6
131,501750,501702,1,56.4528,0.2312,18.67,3
131,501800,501750,1,76.7844,0.2475,11.67,3
131,501852,501800,1,61.7102,0.2454,16.20,10
131,501900,501852,1,88.9756,0.3783,15.80,5
131,501950,501900,1,27.0263,0.1479,20.45,11
131,502000,501950,1,73.0247,0.2496,12.40,5
131,502050,502000,1,48.9961,0.2446,18.00,8
131,502102,502050,1,46.2265,0.1983,17.50,2
131,502150,502102,1,38.5268,0.1313,13.00,6
131,502200,502150,1,82.6863,0.2633,11.67,6
131,502250,502200,1,57.6402,0.2873,18.78,9
131,502250,502300,1,82.7178,0.5206,22.67,15
140,500159,501052,1,40.4836,0.2142,19.08,24
140,501051,500163,0,84.8430,0.5098,20.50,2
140,501052,501100,1,38.5607,0.1800,18.84,32
140,501100,501150,1,28.8233,0.1795,22.19,16
140,501101,501051,0,43.8037,0.2095,17.39,18
140,501150,501200,1,28.6449,0.1412,18.88,25
140,501151,501101,0,40.2302,0.1682,15.76,17
140,501200,501250,1,28.6739,0.1423,19.48,25
140,501201,501151,0,60.5532,0.3046,17.71,34
140,501250,501300,1,37.7882,0.1771,17.86,22
140,501251,501201,0,53.8451,0.2687,17.70,30
140,501300,501350,1,37.9545,0.2671,21.62,21
140,501301,501251,0,41.0397,0.2071,18.00,26
140,501350,501450,1,62.2376,0.3866,21.17,29
140,501351,501301,0,45.9250,0.1614,13.83,18
140,501450,501500,1,44.4263,0.2445,19.93,29
140,501500,501550,1,49.0265,0.2780,21.17,30
140,501550,500751,1,75.9274,0.4331,20.33,6
142,500751,500851,0,45.5574,0.2309,18.45,20
142,500851,500950,0,65.2322,0.3436,19.17,12
142,500950,501351,0,66.1018,0.4153,21.19,16
142,501150,514056,1,48.3048,0.2682,22.20,15
142,501151,514020,0,47.2614,0.2382,19.00,7
142,501200,501150,1,65.5017,0.3210,19.71,21
142,501201,501151,0,58.0095,0.2808,17.64,11
142,501250,501200,1,52.3993,0.3250,23.64,11
142,501250,501300,1,37.4595,0.2057,20.45,11
142,501251,501201,0,75.8309,0.4385,20.38,13
142,501300,501250,1,49.5757,0.2661,20.86,21
142,501300,501350,1,49.5210,0.2612,20.27,15
142,501301,501251,0,45.3966,0.2012,17.27,15
142,501350,501300,1,49.9503,0.2880,22.21,19
142,501350,501500,1,42.5761,0.2041,19.00,17
142,501351,501301,0,39.9314,0.1590,14.25,4
142,501500,501350,1,34.6087,0.2203,22.74,19
142,501500,501552,1,51.5962,0.3376,23.21,14
142,501552,501500,1,43.5754,0.2267,23.20,15
142,501552,502351,1,33.3585,0.1903,21.00,15
142,502350,500751,0,54.3812,0.2897,19.95,22
142,502351,501552,1,52.7602,0.3277,23.00,17
142,502351,512020,1,29.3021,0.1739,19.76,17
142,512020,502351,1,70.7451,0.4759,24.69,13
142,512020,512021,1,31.8818,0.1662,20.90,10
142,512021,512020,1,81.9881,0.3944,19.33,12
142,512021,512022,1,68.5120,0.3055,16.75,4
142,512022,512023,0,47.9057,0.2865,21.09,11
142,512023,502350,0,41.6889,0.2691,24.94,17
142,514021,514467,0,73.7691,0.3440,18.00,3
142,514054,514215,1,69.6074,0.5688,29.60,5
142,514055,514054,1,39.8103,0.1762,15.67,3
142,514056,514055,1,44.2179,0.2026,15.77,13
142,514147,514211,1,55.7762,0.3197,21.00,9
142,514195,514196,0,60.3538,0.3407,21.00,10
142,514196,514197,0,46.0729,0.3200,25.00,1
142,514197,514198,0,56.8744,0.3282,21.17,6
142,514198,514199,0,58.1731,0.3129,19.00,9
142,514200,514428,0,99.2439,0.5236,19.00,2
142,514201,514534,0,74.9355,0.5507,27.00,2
142,514202,514232,0,40.1628,0.1673,15.00,1
142,514208,514039,1,23.6180,0.0955,15.30,10
142,514209,514535,1,50.6802,0.3459,25.08,12
142,514210,514429,1,77.1922,0.4226,19.17,6
142,514211,514210,1,57.9038,0.2196,15.82,11
142,514212,514147,1,70.5341,0.2920,15.67,9
142,514213,514212,1,42.6914,0.3292,27.00,6
142,514214,514213,1,67.3491,0.3756,20.64,14
142,514215,514214,1,83.7002,0.5864,26.50,6
142,514233,514481,0,76.2263,0.5069,19.67,3
142,514246,514326,0,54.6489,0.2907,18.91,11
142,514249,514483,0,39.0703,0.1928,17.00,8
142,514326,514474,0,85.5925,0.3174,13.60,5
142,514428,514201,0,50.5742,0.3372,24.00,1
142,514429,514209,1,50.2803,0.3660,27.14,7
142,514474,514249,0,94.8074,0.6007,22.10,10
142,514482,514246,0,73.0045,0.2982,16.00,2
142,514483,514206,0,39.7923,0.1902,18.78,9
142,514534,514202,0,8.8721,0.0468,19.00,1
142,514535,514208,1,44.0082,0.3216,25.33,9
150,501403,502950,0,31.9486,0.1501,16.90,10
150,501450,501500,1,49.1003,0.2599,19.33,18
150,501500,501550,1,20.2745,0.1074,25.00,3
150,502601,502600,0,61.1801,0.2049,11.67,3
150,502650,502600,0,22.9137,0.1156,19.29,7
150,502700,502650,0,62.6687,0.5344,35.70,20
150,502750,503002,0,50.8365,0.2263,17.20,10
150,502800,502750,0,47.2606,0.1967,17.90,10
150,502850,502800,0,61.3087,0.6554,30.80,5
150,502900,502850,0,77.9648,0.4343,20.13,15
150,502950,502900,0,23.2697,0.1263,19.60,10
150,503002,502700,0,56.5119,0.3494,22.00,29
217,501854,502000,1,9.5399,0.0623,17.00,2
217,502000,502102,1,47.9907,0.2799,21.00,1
217,502001,501853,0,41.1778,0.2378,22.40,5
217,502102,502150,1,28.9920,0.1314,20.00,6
217,502103,502001,0,27.2722,0.0985,13.00,1
217,502150,502200,1,33.5660,0.1560,19.56,9
217,502151,502103,0,52.7413,0.3221,24.20,5
217,502200,511020,1,58.4463,0.3476,23.00,6
217,502201,502151,0,45.8169,0.2683,20.36,11
217,511020,511043,1,99.7125,0.8032,29.00,1
217,511021,502201,0,36.9647,0.2074,19.30,10
217,511043,511361,1,30.4740,0.1177,16.80,5
271,501855,501900,0,43.2580,0.2541,23.22,9
271,501900,517006,0,4.9332,0.0397,29.00,1
271,501901,501851,1,77.1912,0.5650,26.67,6
271,511090,511106,1,74.6852,0.2627,13.00,2
271,511098,511099,1,41.9737,0.2267,18.67,3
271,511100,511223,1,27.4979,0.1234,18.00,6
271,511109,516184,1,48.5614,0.1902,15.00,2
271,511223,511319,1,48.7677,0.3144,24.00,2
271,511242,511427,0,78.5360,0.4891,21.25,4
271,511309,511311,1,49.2621,0.3003,21.60,5
271,511310,516231,0,103.4451,0.7838,27.33,3
271,511311,511313,1,116.4613,0.9058,28.00,1
271,511312,511310,0,73.2481,0.4458,21.33,6
271,511313,511315,1,61.4187,0.3653,20.80,5
271,511315,517212,1,58.8379,0.3131,18.67,3
271,511316,511312,0,65.6972,0.4716,22.67,3
271,511319,511321,1,34.4965,0.1428,15.00,2
271,511321,511323,1,73.3765,0.3832,19.80,5
271,511323,511419,1,91.1274,0.5330,20.80,10
271,511408,511100,1,115.0150,0.7668,24.00,1
271,511416,511417,1,46.8888,0.2752,23.75,4
271,511417,511484,1,52.2853,0.2830,18.33,3
271,511419,511420,1,52.5824,0.2831,20.00,7
271,511420,511421,1,32.9257,0.1941,26.33,3
271,511421,511422,1,75.7909,0.3375,16.00,3
271,511422,511423,1,56.9131,0.2714,17.00,3
271,511423,511109,1,54.8856,0.3117,20.75,4
271,511424,511425,0,61.9452,0.3945,23.00,2
271,511426,511242,0,83.6079,0.4876,21.00,2
271,511427,511428,0,75.3625,0.4396,21.00,1
271,511428,511098,0,102.9244,0.6576,23.00,1
271,511468,511090,1,60.6041,0.2255,13.50,2
271,511484,511408,1,60.5592,0.4151,24.00,2
271,511489,511490,1,82.5860,0.5540,21.33,3
271,511490,511491,1,69.4343,0.4266,21.50,2
271,511491,511230,1,47.6581,0.3045,23.00,1
271,516128,511309,1,33.7138,0.1679,20.86,7
271,516146,516128,1,87.6908,0.5447,22.82,11
271,516167,516251,0,98.1545,0.3544,13.00,1
271,516184,516250,1,90.1201,0.5257,21.00,1
271,516232,516167,0,37.8665,0.2240,19.10,10
271,516233,517178,1,4.7432,0.0214,17.50,4
271,516250,516146,1,21.7310,0.1060,18.00,4
271,516252,511424,0,66.8839,0.2870,17.00,6
271,517178,501901,1,116.3729,0.8897,27.50,2
271,517212,516233,1,54.3208,0.1660,11.00,1
271,517213,511316,0,43.8261,0.2099,17.75,4
272,500603,502401,1,41.2976,0.2798,25.00,3
272,501405,501452,1,71.0116,0.3359,17.50,6
272,501452,501502,1,35.0805,0.1748,20.00,9
272,501502,501552,1,28.0827,0.1435,19.36,14
272,501552,500603,1,47.1972,0.2535,19.67,6
272,501950,502000,0,41.9108,0.1573,17.50,4
272,502000,502050,0,45.6748,0.3029,24.07,14
272,502050,502100,0,3.2276,0.0408,49.50,2
272,502100,511235,1,23.1527,0.0894,20.75,4
272,502401,512206,1,44.3615,0.1856,18.00,9
272,511235,511243,1,27.4590,0.1272,21.50,2
272,511243,516254,1,94.0074,0.5321,20.67,9
272,512021,512054,1,64.8531,0.3833,20.29,7
272,512040,512207,1,82.4417,0.4043,18.18,11
272,512054,512055,1,49.4545,0.2520,17.82,11
272,512055,513016,1,34.1251,0.2250,22.38,8
272,512123,513264,1,87.8736,0.5954,24.50,2
272,512206,512021,1,34.5303,0.2004,20.50,6
272,512207,512123,1,69.4339,0.3985,19.60,5
272,513016,513270,1,65.7344,0.1826,10.00,1
272,513270,512040,1,27.8385,0.1373,16.88,8
272,516052,516054,1,32.3541,0.1568,20.50,2
272,516054,516177,1,80.3170,0.4239,19.00,1
272,516056,516058,1,27.7796,0.1516,18.75,4
272,516058,516060,1,77.5341,0.3497,17.00,2
272,516060,516062,1,45.9897,0.3050,22.14,7
272,516062,516064,1,76.5402,0.4633,22.00,9
272,516064,516065,1,60.9999,0.3205,20.17,6
272,516065,516067,1,44.8046,0.2259,17.83,6
272,516067,516070,1,37.8635,0.2435,22.00,6
272,516070,516072,1,76.7628,0.4775,22.20,10
272,516072,516074,1,70.5455,0.3849,19.71,7
272,516074,516076,1,50.5512,0.3998,26.33,3
272,516076,516079,1,42.7876,0.2659,19.83,6
272,516079,519022,1,63.3298,0.2661,15.80,10
272,516177,516056,1,61.8150,0.3661,21.00,5
272,516233,501950,0,82.1092,0.4352,18.83,12
272,516254,516052,1,28.9791,0.1575,20.00,3
272,517212,516233,0,55.2716,0.3285,20.00,4
272,519022,519290,1,55.5010,0.2987,20.23,13
272,519026,501405,1,49.1336,0.3115,21.45,11
272,519290,519026,1,44.3945,0.4520,29.11,9
282,500102,513254,0,72.6365,0.4530,19.38,8
282,512014,512181,0,54.7543,0.2012,14.50,2
282,512035,513247,0,67.4932,0.3073,15.80,5
282,512081,512034,1,52.3394,0.1599,11.00,1
282,512135,512081,1,83.4025,0.4249,18.08,12
282,513148,513292,0,73.8542,0.4447,23.67,3
282,513192,513193,0,68.5642,0.3695,19.60,15
282,513193,513194,0,29.4203,0.1790,25.00,3
282,513194,513093,0,36.0274,0.2174,21.57,7
282,513194,513292,0,107.4120,9.9058,332.00,1
282,513247,513248,0,82.9817,0.4405,19.00,5
282,513248,513192,0,71.3612,0.3491,20.43,7
282,513292,513233,0,103.7544,0.7413,25.50,2
282,518143,518162,0,21.0526,0.1037,21.00,5
282,518160,518161,0,111.2735,0.4945,16.00,3
282,518161,518143,0,83.2947,3.3978,131.00,3
283,502651,502701,0,29.6082,0.1472,16.33,3
283,513141,513142,1,92.0372,0.5369,21.00,1
283,513142,513143,1,52.0873,0.2959,20.25,4
283,513143,513144,1,44.6082,0.2726,22.00,1
283,513144,513150,1,72.1066,0.2937,20.00,2
283,513150,513151,1,71.4468,0.3630,19.00,3
283,513151,513152,1,71.6069,0.3779,19.00,1
283,513152,513153,1,62.9140,0.2695,17.83,6
283,513153,513163,1,26.2738,0.2274,31.40,5
283,513158,513159,0,50.3128,0.2103,17.25,4
283,513159,513160,0,76.9453,0.4017,19.25,4
283,513162,514097,0,47.3123,0.2616,17.50,2
283,513165,504008,1,119.1253,0.3309,10.00,1
283,514076,514377,1,46.8734,0.2046,17.00,6
283,514080,514082,1,55.9167,0.2468,16.00,2
283,514082,514095,1,46.6811,0.2184,17.00,2
283,514096,514098,1,75.3809,0.2501,12.50,2
283,514099,514113,1,85.5986,0.2935,12.50,2
283,514152,514153,0,87.3433,0.4015,17.00,3
283,514153,514154,0,47.6536,0.2515,19.00,1
283,514154,514155,0,88.4357,0.4815,21.00,2
283,514157,514080,1,45.7271,0.2405,20.18,11
283,514218,514152,0,82.6870,0.2593,12.00,2
283,514278,502651,0,57.1233,0.3120,20.00,10
283,514367,514400,0,105.8973,0.4412,15.00,1
283,514373,514431,1,52.0367,0.2974,21.00,4
283,514374,514376,0,93.9630,0.5361,21.00,5
283,514377,514443,1,27.0251,0.1426,19.00,1
283,514382,514367,0,56.2200,0.5153,33.00,1
283,514400,514370,0,90.4139,0.6134,24.80,5
283,514401,514157,1,37.5131,0.2193,19.67,3
283,514415,514076,1,82.5362,0.2980,13.00,1
283,514431,514371,1,83.1083,0.3998,18.67,3
283,514541,514374,0,69.0277,0.4130,21.75,4
302,519038,519039,1,59.7613,0.2885,16.71,14
302,519039,519041,1,72.6625,0.4057,20.14,22
302,519040,519074,1,28.9369,0.1518,18.50,2
302,519041,519040,1,72.4949,0.4778,21.83,6
302,519043,519112,0,66.7008,0.3482,18.80,10
302,519050,519068,1,81.4129,0.4555,20.64,14
302,519052,519067,0,54.4520,0.3609,23.64,11
302,519067,519050,1,55.9806,0.3721,24.00,3
302,519069,519080,0,43.5392,0.2443,20.36,14
302,519071,519072,1,49.3228,0.2396,18.60,5
302,519072,519073,1,74.4120,0.4665,23.08,12
302,519073,519038,1,57.3931,0.3377,21.85,13
302,519074,519075,1,42.7640,0.2308,18.67,12
302,519076,519077,0,28.4107,0.1523,17.50,2
302,519077,519078,0,102.5504,0.3133,11.00,1
302,519078,519289,0,31.3332,0.1828,21.00,1
302,519079,519069,0,41.9778,0.2775,24.00,3
302,519080,519051,0,94.4667,0.5623,21.92,13
302,519112,519079,0,65.1474,0.3694,20.00,4
302,519122,519123,1,39.1343,0.2392,22.00,1
302,519123,519124,1,90.6268,0.6042,24.00,1
302,519125,519126,0,65.4177,0.4295,23.50,4
302,519126,519127,0,90.6803,0.4795,18.86,7
302,519127,519076,0,37.4705,0.2337,18.00,2
302,519289,519043,0,53.8928,0.2058,13.50,2
303,519081,519082,1,59.4237,0.4290,59.20,10
303,519084,519113,1,60.1653,0.3047,19.75,4
303,519086,519087,1,30.2812,0.1148,13.50,2
303,519087,519088,1,83.0161,0.4722,20.70,10
303,519088,519089,1,46.1890,0.2710,19.00,4
303,519089,519090,1,68.7016,0.4298,20.60,5
303,519090,519111,1,89.4066,0.9712,44.67,12
303,519111,519160,1,97.2547,0.3512,13.00,1
303,519113,519086,1,99.9084,0.2775,10.00,1
303,519160,519092,1,53.3136,0.2844,20.00,2
304,519093,519094,1,55.4475,0.2156,14.00,1
304,519094,519095,1,28.6870,0.1216,14.20,5
304,519095,519263,1,94.4548,0.3673,14.00,1
304,519096,519097,1,77.5628,0.3208,15.67,6
304,519098,519099,1,69.7640,0.5067,25.50,4
304,519099,519100,1,80.0057,0.5550,24.33,3
304,519100,519101,1,86.3218,0.6954,29.00,1
304,519101,519128,1,80.6230,0.5380,22.50,2
304,519103,519104,0,73.8436,0.2924,14.00,3
304,519104,519105,0,110.0097,0.9167,30.00,2
304,519106,519107,0,54.9440,0.2517,17.55,11
304,519107,519108,0,36.0387,0.1656,16.00,7
304,519110,519093,0,53.4071,0.2344,18.31,16
304,519128,519129,1,54.6151,0.3175,21.47,15
304,519130,519131,0,84.9780,0.4227,17.50,2
304,519131,519132,0,56.5416,0.3353,20.75,8
304,519132,519133,0,30.1789,0.1652,21.14,7
304,519133,519103,0,55.9460,0.1931,13.00,2
304,519144,519130,1,51.1194,0.9384,81.32,22
304,519263,519096,1,75.3195,0.2707,13.50,2
304,519264,519109,0,63.8016,0.2199,12.75,4
305,502350,512009,1,74.8080,0.3959,19.00,4
305,502400,502350,1,51.5825,0.2411,17.56,18
305,512009,513003,1,43.2271,0.2095,17.64,14
305,512072,512178,0,51.1712,0.3034,22.00,12
305,512101,519163,0,68.7057,0.3197,16.86,7
305,512103,512104,0,82.1147,0.4561,21.00,7
305,512104,512072,0,76.6380,0.4027,18.33,9
305,512178,519165,0,53.9584,0.2984,20.54,13
305,513003,513002,1,39.0689,0.1927,18.50,14
305,519038,519039,1,67.6774,0.3726,19.69,16
305,519039,519041,1,78.5397,0.4982,23.63,16
305,519041,519162,0,107.1984,0.6219,20.71,7
305,519043,519112,0,78.6712,0.3640,17.20,5
305,519079,512101,0,81.8778,0.5449,23.92,12
305,519112,519079,0,52.2039,0.2811,19.25,12
305,519161,519038,1,40.1600,0.1738,18.33,3
305,519162,519289,0,68.0534,0.3500,18.63,8
305,519163,512103,0,88.5964,0.7629,31.00,1
305,519165,519166,0,42.3625,0.2162,18.13,8
305,519166,502400,0,98.8343,0.9145,31.00,2
305,519289,519043,0,47.8885,0.1330,10.00,2
306,519038,519181,1,80.3506,0.4036,18.22,9
306,519041,519289,0,80.6841,0.2623,11.33,3
306,519043,519112,0,57.2313,0.3631,22.33,6
306,519050,519068,1,76.6581,0.5021,24.00,10
306,519051,519052,0,49.3577,0.3016,22.00,1
306,519052,519281,0,67.0925,0.3784,19.90,20
306,519069,519080,0,29.1760,0.1525,20.92,12
306,519071,519072,1,46.9662,0.2277,17.14,7
306,519072,519073,1,57.3176,0.3355,19.71,7
306,519079,519069,0,53.6620,0.3573,25.14,7
306,519080,519051,0,66.8094,0.3914,20.15,13
306,519112,519079,0,62.3077,0.3403,20.27,11
306,519161,519038,1,62.0185,0.2525,15.43,7
306,519181,519182,1,72.2233,0.4623,22.33,3
306,519182,519183,1,73.6266,0.3248,17.25,4
306,519183,519184,1,77.5680,0.5157,20.00,2
306,519184,519185,1,95.9474,0.4198,15.67,15
306,519185,519204,1,31.7429,0.1414,15.25,4
306,519186,519187,1,83.8130,0.6752,29.00,1
306,519187,519188,1,81.5593,1.1781,52.00,1
306,519188,519189,1,75.8717,0.2722,12.50,2
306,519190,519191,1,102.2685,0.6761,24.50,2
306,519191,519192,1,21.2374,0.1016,20.40,15
306,519192,519193,0,59.4219,0.3324,20.20,5
306,519193,519194,0,58.6731,0.2528,16.55,11
306,519194,519195,0,82.6111,0.5507,24.00,1
306,519195,519196,0,24.3660,0.0812,12.00,1
306,519196,519197,0,75.6846,0.4571,22.00,7
306,519198,519199,0,71.3808,0.4461,21.83,12
306,519199,519200,0,44.1261,0.2135,18.58,12
306,519200,519201,0,55.6719,0.2665,18.08,12
306,519201,519202,0,66.8588,0.2917,17.00,19
306,519202,519041,0,74.3341,0.4133,19.55,20
306,519204,519186,1,72.1955,0.3136,15.50,2
306,519207,519198,0,60.4107,0.2447,16.00,2
306,519281,519050,1,30.9269,2.1055,103.33,3
306,519289,519043,0,85.2705,0.4707,18.80,5
311,502302,511178,1,32.9584,0.2030,24.50,2
311,511031,511213,0,50.0092,0.4588,32.83,23
311,511046,511261,0,71.1488,0.3728,19.50,12
311,511178,511179,1,98.9716,0.6367,22.80,5
311,511179,511192,1,21.8365,0.1274,21.00,1
311,511192,511193,1,49.6804,0.1795,13.20,5
311,511193,511347,1,74.3522,0.5178,24.20,5
311,511194,511361,1,30.5443,0.1729,21.17,24
311,511195,511196,1,66.4411,0.3354,20.86,7
311,511213,512002,0,52.3264,0.3077,20.88,8
311,511214,511215,0,35.5935,0.2117,19.93,15
311,511215,511232,0,59.1873,0.3065,19.00,13
311,511232,511254,0,73.2794,0.3131,17.50,4
311,511249,511346,0,43.4045,0.1483,12.50,2
311,511250,511264,0,72.6880,0.3933,18.50,10
311,511254,511255,0,38.9382,0.2199,20.67,3
311,511255,511031,0,15.6953,0.0977,23.71,7
311,511261,511249,0,56.5762,0.3151,19.43,7
311,511264,511265,0,52.9624,0.2603,19.30,10
311,511265,502302,0,78.8746,0.4697,22.40,20
311,511346,511250,0,51.0164,0.2563,18.40,5
311,511347,511194,1,59.8179,0.3284,20.67,24
311,511361,511195,1,43.6585,0.2245,20.33,18
311,512002,511046,0,94.7393,0.7520,28.83,6
318,502313,511016,1,84.9531,0.4677,20.00,3
318,511016,511251,1,67.7515,0.2878,15.67,6
318,511020,511256,1,86.5069,0.4235,17.50,2
318,511132,511335,1,60.9847,0.1694,10.00,1
318,511134,511337,1,71.4049,0.2777,14.00,1
318,511136,511344,0,42.1233,0.2437,21.80,5
318,511232,511334,1,37.9631,0.1702,16.67,3
318,511251,511020,1,78.5466,0.4800,22.00,2
318,511256,511232,1,83.9626,0.4497,18.80,5
318,511257,511021,0,24.9279,0.0692,10.00,1
318,511335,511248,1,81.6124,0.4853,20.33,3
318,511337,511221,1,43.1693,0.2950,26.00,2
318,511339,511135,0,18.2334,0.1064,21.00,1
318,511341,511343,0,107.9830,0.3299,11.00,1
318,511343,511136,0,24.8104,0.1507,21.50,2
318,511344,511257,0,32.6125,0.1973,22.50,4
318,511459,502314,0,74.8718,1.7054,82.00,1
321,500107,512078,1,97.1987,0.6427,23.58,12
321,512078,513252,1,35.1196,0.1936,20.42,19
321,513024,513025,1,65.1175,0.4284,25.17,12
321,513025,513026,1,77.3847,0.6473,30.33,3
321,513033,513034,1,77.8971,0.2541,12.33,3
321,513034,513024,1,45.3357,0.3778,30.00,1
321,513045,513046,0,59.4887,0.2109,13.50,2
321,513046,513047,0,48.2934,0.2535,20.46,13
321,513047,500105,0,67.2922,0.4299,23.00,1
321,513252,513033,1,73.3865,0.4218,21.31,29
322,500108,500110,1,53.0827,0.3539,25.47,30
322,500110,512061,1,79.4194,0.4279,19.00,2
